series_id,series_name,year,value
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2016,1.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2015,0.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2014,0.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2013,0.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2022,1.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2021,0.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2020,0.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2019,6.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2018,0.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2017,3.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2016,4.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2015,0.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2014,7.0
Unknown,"03 Asturias, Principado de, 12.3.2 Sustracción de menores",2013,1.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2022,92.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2021,96.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2020,91.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2019,138.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2018,165.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2017,133.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2016,163.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2015,165.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2014,176.0
Unknown,"03 Asturias, Principado de, 12.3.3 Abandono de familia",2013,157.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2022,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2021,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2020,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2019,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2018,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2017,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2016,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2015,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2014,0.0
Unknown,"03 Asturias, Principado de, 12.99 Otros delitos contra las relaciones familiares",2013,0.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2022,108.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2021,104.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2020,76.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2019,108.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2018,89.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2017,96.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2016,94.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2015,76.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2014,72.0
Unknown,"04 Balears, Illes, 8 Contra la libertad e indemnidad sexuales",2013,77.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2022,189.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2021,164.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2020,145.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2019,184.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2018,192.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2017,274.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2016,271.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2015,278.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2014,244.0
Unknown,"04 Balears, Illes, 12 Contra las relaciones familiares",2013,241.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2022,189.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2021,164.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2020,145.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2019,184.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2018,192.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2017,274.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2016,271.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2015,278.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2014,244.0
Unknown,"04 Balears, Illes, 12.3 Contra los derechos y deberes familiares",2013,241.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2022,0.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2021,0.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2020,0.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2019,0.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2018,1.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2017,2.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2016,1.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2015,0.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2014,0.0
Unknown,"04 Balears, Illes, 12.3.1 Quebrantamiento de los deberes de custodia",2013,2.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2022,2.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2021,2.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2020,0.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2019,0.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2018,6.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2017,1.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2016,1.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2015,0.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2014,0.0
Unknown,"04 Balears, Illes, 12.3.2 Sustracción de menores",2013,0.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2022,187.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2021,162.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2020,145.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2019,184.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2018,185.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2017,271.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2016,269.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2015,278.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2014,244.0
Unknown,"04 Balears, Illes, 12.3.3 Abandono de familia",2013,239.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2022,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2021,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2020,0.0
